transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,discount,pre_discount_total_price,grand_total_price,payment_method,employee_id,credit_card_number,credit_card_type
2859,267,8196,2022-09-22,44,"2,808.08",,123555.52,123555.52,credit card,396,3549331812678036,americanexpress
2860,268,5731,2022-10-22,41,"1,971.32",0.01,80824.12,808.2412,check,14,,
2861,967,553,2022-11-06,7,"5,571.98",,39003.86,39003.86,credit card,577,3551995469355455,jcb
2862,741,6233,2022-12-19,46,"6,010.85",0.75,276499.1,207374.325,credit card,550,6304211357482353553,switch
2863,470,3736,2022-05-15,35,"9,532.39",0.62,333633.65,206852.863,cash,492,,
2864,531,5951,2023-06-24,34,"1,256.93",0.10,42735.62,4273.562,credit card,993,3574235052003870,jcb
2865,690,3892,2022-06-07,42,"9,864.80",,414321.6,414321.6,credit card,164,50384874917936477,maestro
2866,87,955,2022-12-05,46,"9,926.83",0.21,456634.18,95893.1778,credit card,629,374622859885492,americanexpress
2867,316,1740,2022-11-20,30,"8,034.22",,241026.6,241026.6,check,604,,
2868,583,5952,2023-05-17,45,"3,349.12",0.28,150710.4,42198.912,check,578,,
2869,565,2212,2023-07-04,32,"4,222.04",0.81,135105.28,109435.2768,cash,721,,
2870,788,1309,2023-04-17,90,643.84,,57945.6,57945.6,cash,959,,
2871,825,5824,2022-12-11,52,"5,334.38",0.12,277387.76,33286.5312,check,322,,
2872,422,7054,2022-10-18,11,"3,682.09",,40502.99,40502.99,cash,648,,
2873,738,2609,2022-07-06,33,"3,514.25",0.48,115970.25,55665.72,cash,286,,
2874,457,6864,2023-11-27,56,"3,286.86",,184064.16,184064.16,credit card,335,5100140620473258,laser
2875,912,9155,2022-06-27,80,"1,561.43",0.09,124914.4,11242.296,credit card,719,3571273855297988,instapayment
2876,639,5120,2023-02-20,95,"4,411.88",0.22,419128.6,92208.292,credit card,185,5602225702950662,bankcard
2877,129,1150,2022-06-23,62,"5,012.53",0.75,310776.86,233082.645,credit card,256,201602953728169,diners-club-enroute
2878,987,8874,2022-06-01,5,"5,258.15",0.41,26290.75,10779.2075,credit card,997,5256057484892187,mastercard
2879,648,7692,2022-11-12,18,646.80,,11642.4,11642.4,cash,19,,
2880,167,9525,2022-06-12,34,"1,554.31",,52846.54,52846.54,credit card,670,201996544034024,diners-club-enroute
2881,398,1909,2023-12-10,44,"4,343.38",0.74,191108.72,141420.4528,credit card,920,3546479502974570,jcb
2882,742,2484,2022-03-02,65,"9,931.70",0.83,645560.5,535815.215,check,626,,
2883,968,7123,2023-06-15,19,"1,742.59",0.18,33109.21,5959.6578,credit card,377,5346878232036187,mastercard
2884,379,6470,2023-12-27,71,"3,141.95",0.24,223078.45,53538.828,credit card,45,30195651775563,diners-club-carte-blanche
2885,354,6937,2022-10-30,55,"4,085.79",0.16,224718.45,35954.952,credit card,313,3583573291627060,mastercard
2886,258,8876,2023-07-18,1,"7,234.53",,7234.53,7234.53,credit card,637,337941319269857,americanexpress
2887,818,237,2022-10-04,44,"4,711.79",0.39,207318.76,80854.3164,cash,810,,
2888,966,5307,2022-04-23,62,"3,927.74",0.62,243519.88,150982.3256,credit card,825,3542883361724238,jcb
2889,41,5256,2022-09-19,17,"7,856.34",0.26,133557.78,34725.0228,credit card,583,3548507658467011,jcb
2890,883,2273,2023-11-09,66,"5,794.61",0.01,382444.26,3824.4426,credit card,509,3559002705784523,jcb
2891,908,2315,2022-01-16,39,"3,107.02",,121173.78,121173.78,cash,773,,
2892,812,8687,2022-10-11,83,"2,714.51",0.99,225304.33,223051.2867,credit card,901,3543251474825616,jcb
2893,647,7195,2022-11-05,19,"2,939.78",,55855.82,55855.82,credit card,393,3588547696793656,jcb
2894,619,8443,2022-04-09,44,"3,132.42",0.42,137826.48,57887.1216,credit card,764,3550895660893349,visa
2895,699,1808,2023-08-05,78,"2,177.25",,169825.5,169825.5,credit card,224,3577845368500737,jcb
2896,291,6430,2022-12-31,64,"9,020.40",0.74,577305.6,427206.144,credit card,644,4913627662428174,visa-electron
2897,597,1375,2023-08-07,95,"6,431.12",,610956.4,610956.4,credit card,499,3550897147018045,laser
2898,938,8666,2022-01-21,63,"4,700.80",0.47,296150.4,139190.688,credit card,797,3573192655922157,jcb
2899,205,1044,2023-11-07,92,"2,643.09",0.59,243164.28,143466.9252,credit card,260,3532700400897399,jcb
2900,11,9416,2022-10-05,42,"8,937.19",0.67,375361.98,251492.5266,credit card,243,3538208290501505,jcb
2901,934,9339,2023-10-27,15,"2,744.29",0.08,41164.35,3293.148,check,766,,
2902,308,7252,2022-02-02,31,"5,066.64",0.45,157065.84,70679.628,cash,952,,
2903,366,6745,2023-09-21,32,"8,011.53",,256368.96,256368.96,credit card,594,6390954022178407,instapayment
2904,352,7916,2023-06-05,30,"2,822.52",,84675.6,84675.6,credit card,582,3534431206022572,jcb
2905,956,4310,2023-03-11,35,"8,413.79",,294482.65,294482.65,credit card,358,30422548876705,laser
2906,696,1499,2022-08-01,62,"6,150.84",,381352.08,381352.08,check,116,,
2907,305,3845,2023-12-23,89,"6,222.52",,553804.28,553804.28,credit card,189,3583121819715452,diners-club-carte-blanche
2908,474,7585,2023-02-06,91,"5,137.15",0.23,467480.65,107520.5495,check,547,,
2909,690,5168,2023-02-10,94,"7,627.05",,716942.7,716942.7,credit card,727,6304446719368859663,instapayment
2910,151,501,2022-07-23,81,"3,712.61",,300721.41,300721.41,check,651,,
2911,500,7411,2022-09-17,26,"2,977.39",0.05,77412.14,3870.607,credit card,334,3569108660388586,jcb
2912,36,4134,2023-09-19,64,"6,460.35",,413462.4,413462.4,credit card,402,5100174268052082,mastercard
2913,865,3555,2023-04-21,62,"4,483.93",,278003.66,278003.66,cash,352,,
2914,972,3545,2023-02-19,73,"7,126.09",,520204.57,520204.57,cash,631,,
2915,273,3691,2022-01-14,81,"9,518.92",,771032.52,771032.52,credit card,367,5010121642700281,mastercard
2916,900,8151,2022-05-22,32,"4,444.86",,142235.52,142235.52,credit card,733,4041378908727,visa
2917,891,6374,2022-12-31,6,"2,552.31",0.31,15313.86,4747.2966,check,858,,
2918,355,43,2023-07-10,54,"6,477.00",0.52,349758,181874.16,credit card,233,5010125354047666,mastercard
2919,483,1117,2023-02-14,5,"3,842.18",0.64,19210.9,12294.976,credit card,971,3544607685419540,instapayment
2920,819,7071,2022-07-02,77,"9,195.72",,708070.44,708070.44,cash,539,,
2921,94,8105,2023-11-29,26,"3,551.00",,92326,92326,cash,281,,
2922,171,1994,2022-10-18,70,"8,263.99",,578479.3,578479.3,credit card,593,5602244021928648,china-unionpay
2923,199,5271,2022-05-02,11,"3,855.40",0.76,42409.4,32231.144,credit card,731,3573118397500795,jcb
2924,200,2824,2023-03-25,82,"8,243.73",,675985.86,675985.86,cash,202,,
2925,76,8728,2023-05-12,67,"9,168.49",0.55,614288.83,337858.8565,credit card,750,3588106857506546,diners-club-carte-blanche
2926,413,6833,2022-08-19,94,"4,864.83",,457294.02,457294.02,credit card,617,6709743917349788056,laser
2927,579,1873,2022-04-21,12,"3,123.34",,37480.08,37480.08,credit card,181,3545301463198760,jcb
2928,240,9408,2023-12-09,18,559.23,,10066.14,10066.14,cash,474,,
2929,702,6106,2023-09-26,4,"6,536.61",,26146.44,26146.44,check,798,,
2930,28,2427,2023-06-22,100,"3,124.20",,312420,312420,check,28,,
2931,716,849,2023-07-28,68,"1,464.80",,99606.4,99606.4,credit card,109,3534310302205408,maestro
2932,531,2065,2023-07-18,99,"1,908.54",,188945.46,188945.46,cash,103,,
2933,561,8468,2022-12-21,100,"4,290.70",0.48,429070,205953.6,credit card,837,3547992345179958,solo
2934,294,2548,2022-12-26,39,"7,118.57",,277624.23,277624.23,cash,413,,
2935,753,3090,2022-12-25,52,"2,119.76",,110227.52,110227.52,credit card,300,3558945796154868,jcb
2936,52,954,2022-12-06,25,"8,281.59",,207039.75,207039.75,credit card,377,6304396189502509253,maestro
2937,281,3774,2023-05-17,34,"8,552.10",0.20,290771.4,58154.28,credit card,72,3575274695051847,jcb
2938,7,9775,2023-09-21,28,"5,355.20",,149945.6,149945.6,credit card,141,4844555823183483,visa-electron
2939,653,2504,2023-02-18,30,"2,855.81",,85674.3,85674.3,credit card,175,5100148914643445,mastercard
2940,76,4315,2023-01-30,67,862.05,,57757.35,57757.35,credit card,740,4405557603725229,bankcard
2941,863,4548,2023-10-02,44,"9,995.00",,439780,439780,credit card,278,4041376410680141,visa
2942,442,1649,2022-06-01,65,"6,987.98",,454218.7,454218.7,credit card,806,30130931539380,diners-club-carte-blanche
2943,271,4460,2022-07-06,92,535.36,,49253.12,49253.12,credit card,71,3585607306466326,jcb
2944,564,1993,2022-11-03,47,"9,923.64",0.67,466411.08,312495.4236,credit card,551,6398828561548927,instapayment
2945,895,4452,2022-02-17,47,"2,002.09",0.61,94098.23,57399.9203,cash,427,,
2946,390,8100,2022-11-21,76,"8,041.42",,611147.92,611147.92,check,293,,
2947,561,6571,2022-04-17,6,"6,864.74",,41188.44,41188.44,cash,973,,
2948,465,7513,2023-11-20,49,642.26,,31470.74,31470.74,check,246,,
2949,537,726,2023-02-17,1,"6,722.34",,6722.34,6722.34,credit card,66,56022474659646197,china-unionpay
2950,63,4177,2023-02-18,36,"8,750.86",,315030.96,315030.96,credit card,636,3533129102548010,jcb
2951,123,1125,2022-08-19,70,"6,481.43",,453700.1,453700.1,credit card,595,5893173296298704410,diners-club-us-ca
2952,365,5370,2023-09-15,17,"6,712.63",0.16,114114.71,18258.3536,credit card,437,3528312200592570,jcb
2953,150,2852,2023-11-18,67,"7,352.69",0.19,492630.23,93599.7437,cash,778,,
2954,378,9385,2022-09-11,36,"9,936.99",,357731.64,357731.64,credit card,608,5002350764894339,mastercard
2955,614,2693,2023-11-30,83,"9,553.73",,792959.59,792959.59,credit card,614,6390343848605613,instapayment
2956,773,2041,2022-09-26,18,"1,364.77",0.33,24565.86,8106.7338,credit card,920,4913823352148715,diners-club-us-ca
2957,177,3997,2022-11-22,67,"5,027.68",0.73,336854.56,245903.8288,cash,779,,
2958,398,5826,2022-12-06,91,"5,830.02",,530531.82,530531.82,credit card,368,6377239681829350,instapayment
2959,812,1562,2022-04-07,43,"2,532.35",0.82,108891.05,89290.661,cash,735,,
2960,54,6688,2022-11-07,62,"1,470.16",0.35,91149.92,31902.472,cash,204,,
2961,736,8865,2023-06-06,58,"2,322.38",0.27,134698.04,36368.4708,cash,879,,
2962,326,1041,2022-04-04,5,"8,978.93",,44894.65,44894.65,credit card,551,4508146638560151,visa-electron
2963,538,5398,2022-12-16,77,"1,975.27",,152095.79,152095.79,credit card,7,6304776277144783,laser
2964,541,3520,2022-12-21,84,"4,689.86",,393948.24,393948.24,credit card,887,5002357204630819,mastercard
2965,845,803,2022-05-27,79,158.87,,12550.73,12550.73,credit card,668,6706353349756376,laser
2966,119,5534,2022-03-24,42,"9,446.63",,396758.46,396758.46,check,925,,
2967,823,148,2022-06-07,51,"6,268.36",,319686.36,319686.36,credit card,460,3534148311176040,diners-club-us-ca
2968,796,1127,2023-02-02,60,"9,919.07",0.81,595144.2,482066.802,check,192,,
2969,214,9318,2023-01-09,59,"5,411.72",,319291.48,319291.48,check,710,,
2970,825,7581,2023-05-17,39,"5,830.11",0.72,227374.29,163709.4888,credit card,66,4041597463082,visa
2971,478,7173,2022-07-21,71,"4,323.67",,306980.57,306980.57,credit card,744,4258783154452173,visa
2972,858,4912,2023-03-18,65,"4,994.06",0.87,324613.9,282414.093,credit card,958,30308991736373,bankcard
2973,445,2812,2022-06-21,88,"9,869.35",0.71,868502.8,616636.988,credit card,979,343431099328729,americanexpress
2974,985,6628,2023-11-26,14,"2,306.38",0.26,32289.32,8395.2232,check,585,,
2975,597,6819,2023-02-03,33,"6,156.21",0.33,203154.93,67041.1269,credit card,860,5048373562085450,mastercard
2976,966,4798,2023-01-15,63,"8,703.41",,548314.83,548314.83,credit card,727,5602212155789655135,china-unionpay
2977,293,8105,2022-02-12,52,"8,110.42",0.43,421741.84,181348.9912,check,545,,
2978,775,9892,2022-04-17,31,"3,751.65",,116301.15,116301.15,credit card,88,6397676260374009,instapayment
2979,379,9056,2022-08-29,98,119.90,,11750.2,11750.2,credit card,508,30217856320530,diners-club-carte-blanche
2980,882,6298,2023-01-12,97,"9,892.32",0.01,959555.04,9595.5504,credit card,838,3551641517677959,jcb
2981,159,6433,2023-06-19,6,395.03,,2370.18,2370.18,credit card,715,5602211913918110,maestro
2982,894,3459,2022-11-10,33,"2,960.59",,97699.47,97699.47,credit card,392,5048375056666364,mastercard
2983,87,2612,2022-09-03,95,"2,710.29",,257477.55,257477.55,credit card,840,560224524883627251,china-unionpay
2984,221,2211,2023-12-16,17,"9,987.28",0.73,169783.76,123942.1448,credit card,81,5100170391562237,americanexpress
2985,826,5293,2022-10-19,65,"6,261.15",,406974.75,406974.75,cash,503,,
2986,219,9894,2023-08-06,41,"7,004.29",,287175.89,287175.89,credit card,540,201646056002592,diners-club-enroute
2987,922,1984,2023-12-27,46,"8,754.70",0.72,402716.2,289955.664,credit card,594,3543138859270197,jcb
2988,335,5744,2022-01-27,35,203.87,,7135.45,7135.45,credit card,93,5602256621058253,solo
2989,908,7605,2022-11-21,43,"4,732.60",,203501.8,203501.8,credit card,239,67716136719060580,laser
2990,549,293,2023-04-11,37,"7,330.11",,271214.07,271214.07,credit card,799,6377944599881134,instapayment
2991,173,884,2022-01-21,96,"9,756.44",,936618.24,936618.24,credit card,700,3551401986847314,bankcard
2992,150,5562,2022-03-14,11,"6,591.36",0.31,72504.96,22476.5376,cash,588,,
2993,651,1197,2022-08-22,47,"5,143.83",0.46,241760.01,111209.6046,credit card,635,3560875059665464,jcb
2994,430,3626,2022-08-12,65,"9,074.08",,589815.2,589815.2,credit card,114,5540546046404719,mastercard
2995,223,5162,2022-03-21,96,106.17,,10192.32,10192.32,cash,433,,
2996,236,314,2022-09-22,47,"1,202.46",,56515.62,56515.62,cash,489,,
2997,780,2714,2023-07-13,47,"3,417.29",,160612.63,160612.63,cash,413,,
2998,411,6189,2023-12-10,85,"5,832.81",,495788.85,495788.85,credit card,499,337941735978743,americanexpress
2999,411,7497,2022-10-08,13,"1,761.27",,22896.51,22896.51,cash,122,,
3000,298,2330,2023-01-27,67,"4,075.74",,273074.58,273074.58,cash,203,,
3001,638,2008,2023-06-16,6,"5,186.27",,31117.62,31117.62,credit card,839,30084033409978,diners-club-carte-blanche
3002,762,5054,2023-09-03,21,"5,897.11",,123839.31,123839.31,credit card,437,501869531566153772,maestro
3003,763,1698,2022-07-06,77,"8,127.70",,625832.9,625832.9,credit card,218,5498416005076027,diners-club-us-ca
3004,131,1559,2022-06-07,83,"1,268.21",,105261.43,105261.43,credit card,637,6390394199021561,instapayment
3005,905,8102,2023-11-18,17,266.77,,4535.09,4535.09,cash,187,,
3006,433,5617,2023-04-28,93,"1,168.31",0.54,108652.83,58672.5282,credit card,637,3555776713361820,visa
3007,851,7063,2022-08-03,53,"5,082.40",0.16,269367.2,43098.752,cash,275,,
3008,507,6414,2022-03-01,51,"9,897.37",,504765.87,504765.87,check,994,,
3009,851,894,2023-09-25,60,408.45,,24507,24507,check,165,,
3010,361,1207,2023-07-14,23,"9,235.11",,212407.53,212407.53,check,460,,
3011,617,7154,2022-11-07,21,"9,627.05",,202168.05,202168.05,cash,994,,
3012,659,9148,2022-04-09,40,"8,179.22",,327168.8,327168.8,credit card,47,3539231863976010,jcb
3013,409,1083,2023-05-16,62,"6,190.22",,383793.64,383793.64,cash,818,,
3014,1000,5360,2022-06-04,55,330.77,0.98,18192.35,17828.503,credit card,880,3555236903584764,jcb
3015,507,8797,2023-03-19,54,"4,754.40",,256737.6,256737.6,credit card,52,374288123897000,americanexpress
3016,156,4694,2023-05-15,91,"6,903.50",0.78,628218.5,490010.43,check,376,,
3017,889,1140,2023-07-19,95,"2,941.14",0.52,279408.3,145292.316,credit card,303,5602249582690933,visa
3018,172,3359,2023-04-29,12,"9,185.85",0.19,110230.2,20943.738,credit card,130,3583758597760414,jcb
3019,206,9416,2023-03-15,45,"7,487.33",,336929.85,336929.85,cash,840,,
3020,397,6484,2023-09-12,85,"5,015.94",,426354.9,426354.9,credit card,21,6761058792443842,maestro
3021,140,2632,2023-11-20,81,"3,007.09",,243574.29,243574.29,credit card,142,3562658544061137,americanexpress
3022,160,7130,2022-11-23,77,"2,209.90",,170162.3,170162.3,check,39,,
3023,204,8330,2022-12-08,50,"8,060.37",,403018.5,403018.5,credit card,647,3579806003172330,jcb
3024,726,634,2023-08-03,23,"9,648.67",0.26,221919.41,57699.0466,credit card,68,676748743464922870,solo
3025,978,3097,2023-07-18,2,"9,452.48",,18904.96,18904.96,cash,316,,
3026,780,4721,2023-10-14,67,"7,140.07",0.94,478384.69,449681.6086,credit card,695,5602240760001910,bankcard
3027,955,1294,2022-03-29,26,"2,930.03",,76180.78,76180.78,credit card,980,3547012801651372,jcb
3028,89,1103,2022-07-16,52,"2,657.02",,138165.04,138165.04,credit card,7,5548533362029447,mastercard
3029,866,4432,2023-07-18,29,"4,263.04",,123628.16,123628.16,cash,577,,
3030,949,8378,2022-09-08,98,"6,877.88",,674032.24,674032.24,credit card,201,201475905840063,diners-club-enroute
3031,598,5608,2022-09-08,92,"4,669.64",0.08,429606.88,34368.5504,credit card,995,5602234839421369510,china-unionpay
3032,121,2383,2023-05-01,4,"4,002.90",,16011.6,16011.6,credit card,63,4175001685996521,visa
3033,408,5101,2022-08-09,30,"5,108.75",,153262.5,153262.5,check,891,,
3034,723,154,2023-12-18,82,"1,859.86",0.15,152508.52,22876.278,credit card,228,5610718094493192,bankcard
3035,287,762,2023-04-09,62,"1,566.59",,97128.58,97128.58,credit card,966,4017950707927,visa
3036,341,6470,2022-06-12,94,"8,155.22",0.28,766590.68,214645.3904,credit card,318,5100173878702987,mastercard
3037,205,8221,2022-11-03,30,"7,071.43",,212142.9,212142.9,cash,787,,
3038,847,1377,2022-07-05,22,"9,881.23",,217387.06,217387.06,cash,584,,
3039,440,825,2022-11-24,11,"1,832.27",,20154.97,20154.97,credit card,781,3569001980482934,jcb
3040,815,7665,2022-12-30,99,"2,379.91",0.89,235611.09,209693.8701,credit card,140,201420431269718,bankcard
3041,381,3228,2023-02-07,52,"9,767.69",,507919.88,507919.88,credit card,707,3570508240433637,diners-club-international
3042,909,5532,2022-01-13,9,"6,460.97",0.48,58148.73,27911.3904,credit card,171,3554767882972944,jcb
3043,986,5419,2023-06-05,33,"6,863.59",0.69,226498.47,156283.9443,cash,275,,
3044,656,9379,2022-08-14,75,"6,348.16",,476112,476112,check,361,,
3045,419,5205,2023-09-01,78,"5,010.41",0.87,390811.98,340006.4226,cash,173,,
3046,559,1842,2023-02-14,21,"4,977.82",,104534.22,104534.22,credit card,573,670968282445604626,laser
3047,553,9068,2022-01-12,32,"8,293.45",,265390.4,265390.4,credit card,27,6333805277421925801,switch
3048,545,4851,2022-12-17,7,"4,183.60",,29285.2,29285.2,credit card,652,3560254133367275,jcb
3049,486,2024,2023-06-21,80,"6,364.74",,509179.2,509179.2,credit card,659,201944456486741,americanexpress
3050,830,3895,2022-05-06,77,"8,818.85",0.11,679051.45,74695.6595,cash,26,,
3051,810,3463,2022-02-10,81,"9,915.42",,803149.02,803149.02,credit card,938,3580541154416205,laser
3052,239,9996,2022-11-20,85,"4,185.55",,355771.75,355771.75,credit card,763,3580942476702019,diners-club-international
3053,542,3259,2022-05-09,56,"4,034.27",,225919.12,225919.12,credit card,624,676199052133409945,americanexpress
3054,455,8827,2023-08-01,59,"7,216.19",0.03,425755.21,12772.6563,credit card,624,345202642877654,americanexpress
3055,933,1906,2023-07-19,24,"3,270.27",0.70,78486.48,54940.536,credit card,487,30409557020242,mastercard
3056,392,9616,2022-04-19,8,"2,342.01",,18736.08,18736.08,cash,655,,
3057,581,8360,2022-04-15,22,"9,167.49",,201684.78,201684.78,credit card,53,58937815538546760,americanexpress
3058,621,6180,2023-03-20,58,"1,809.00",0.77,104922,80789.94,credit card,488,63042144030757680,solo
3059,749,8777,2022-07-27,52,"2,529.18",0.57,131517.36,74964.8952,credit card,82,3538039153558757,jcb
3060,328,5913,2023-06-05,46,"8,216.81",,377973.26,377973.26,check,51,,
3061,196,8697,2023-09-04,77,"5,192.01",0.92,399784.77,367801.9884,credit card,205,3578799664635136,diners-club-international
3062,252,1220,2022-09-05,10,"5,464.75",,54647.5,54647.5,credit card,29,3537210039677993,jcb
3063,887,5771,2022-07-25,66,"6,808.85",0.12,449384.1,53926.092,credit card,344,3547134653743410,jcb
3064,626,2976,2022-04-04,10,"7,717.61",,77176.1,77176.1,credit card,609,3534770017511228,switch
3065,528,172,2023-04-26,42,"2,884.80",0.87,121161.6,105410.592,check,14,,
3066,729,5891,2023-11-18,62,"2,429.27",,150614.74,150614.74,credit card,620,36177462272349,diners-club-international
