user_id,first_name,last_name,email,phone_number,address,city,state,postal_code,country,date_of_birth,gender,nationality,job_title,department,salary,hire_date,termination_date,manager_id,employee_status,performance_rating,work_location,employee_type,employee_id,supervisor_id
615,Darnall,Riolfi,driolfih2@paypal.com,992-390-8266,30 Golf Course Parkway,Rio Novo do Sul,,29290-000,Brazil,5/17/1978,Male,Sweden,Electrical Engineer,Business Development,184858.83,10/15/2005,4/18/2017,615,Active,1.3,Remote,Part-time,615,615
616,Thadeus,Dowers,tdowersh3@paginegialle.it,675-638-6025,3432 Havey Center,Elbasan,,,Albania,12/15/1980,Male,Russia,Software Consultant,Sales,23406.2,9/2/2012,9/22/2006,616,Inactive,2.9,Branch Office,Part-time,616,616
617,Grantham,Bicheno,gbichenoh4@statcounter.com,596-159-4646,28562 Gerald Alley,Kihancha,,,Kenya,8/19/1987,Male,Nigeria,Graphic Designer,Support,156238.6,1/27/2018,5/1/2017,617,Active,4.5,Headquarters,Part-time,617,617
618,Marcelle,Everington,meveringtonh5@nhs.uk,218-455-8425,35998 Bunting Pass,Kikinda,,,Serbia,2/4/2002,Female,Philippines,Junior Executive,Accounting,177583.64,2/15/2018,2/22/2007,618,Inactive,4.5,Branch Office,Full-time,618,618
619,Amalia,Humbles,ahumblesh6@yandex.ru,822-630-1407,41913 Sunfield Junction,Sankoutang,,,China,3/2/1991,Female,Greece,Cost Accountant,Marketing,153074.71,2/21/2013,4/21/2017,619,Active,3.1,Remote,Part-time,619,619
620,Antons,Braun,abraunh7@engadget.com,962-423-2593,695 Hoard Lane,Haquira,,,Peru,2/24/1975,Male,Poland,Legal Assistant,Training,171100.66,1/12/2006,1/2/2007,620,Inactive,2.1,Remote,Contract,620,620
621,Carroll,Bartolomeazzi,cbartolomeazzih8@ebay.co.uk,660-197-7069,79303 Mendota Lane,Hisings Kärra,Västra Götaland,425 38,Sweden,5/6/1976,Female,China,GIS Technical Architect,Product Management,182148.24,10/7/2021,1/7/2000,621,On Leave,2.2,Headquarters,Full-time,621,621
622,Gerri,Bonafant,gbonafanth9@netlog.com,216-435-1695,140 Boyd Circle,Kwale,,,Nigeria,9/30/1950,Female,Croatia,Account Coordinator,Training,167183.64,4/11/2005,6/28/2007,622,Inactive,1.3,Headquarters,Contract,622,622
623,Larry,Culpen,lculpenha@is.gd,764-171-7412,807 Sommers Road,Zaymishche,,243126,Russia,2/4/1988,Agender,Burkina Faso,Research Associate,Research and Development,24803.72,5/22/2009,1/31/2012,623,Inactive,1.8,Branch Office,Part-time,623,623
624,Emmalynne,Mulliss,emullisshb@wikimedia.org,211-336-2887,1927 Fieldstone Point,Altay,,,China,9/29/1971,Female,Thailand,Electrical Engineer,Accounting,75905.22,8/24/2002,11/27/2013,624,Inactive,1.8,Branch Office,Full-time,624,624
625,Fawnia,Chapier,fchapierhc@webs.com,906-862-9529,6534 Riverside Point,Maubeuge,Nord-Pas-de-Calais,59604 CEDEX,France,2/12/1995,Female,Mauritius,Human Resources Assistant III,Business Development,181033.51,5/26/2004,12/20/2013,625,On Leave,4.5,Remote,Part-time,625,625
626,Lilian,Curee,lcureehd@examiner.com,832-777-2404,736 Continental Trail,Spring,Texas,77386,United States,2/15/1974,Female,Mexico,VP Accounting,Training,62793.53,6/6/2011,7/16/2002,626,On Leave,1.2,Headquarters,Full-time,626,626
627,Ciro,Kellard,ckellardhe@surveymonkey.com,904-580-8918,8009 Ludington Trail,Morangis,Île-de-France,91424 CEDEX,France,5/1/1991,Male,China,Internal Auditor,Sales,90528.35,4/10/2010,11/16/2014,627,Inactive,3.2,Branch Office,Full-time,627,627
628,Saunder,Tiffin,stiffinhf@aboutads.info,822-538-8051,731 Northport Alley,Kstovo,,607676,Russia,1/17/1954,Male,United States,Senior Financial Analyst,Engineering,158025.77,11/30/2002,10/29/2018,628,On Leave,1.2,Branch Office,Full-time,628,628
629,Salomone,Hutcheon,shutcheonhg@imageshack.us,746-773-8736,57019 Buena Vista Place,Sumberejo,,,Indonesia,1/3/1951,Male,China,Desktop Support Technician,Services,182947.43,10/12/2016,12/12/2018,629,On Leave,4.1,Headquarters,Contract,629,629
630,Florina,Jiggens,fjiggenshh@nba.com,373-290-3514,3407 Harper Crossing,Huangtian,,,China,4/14/1973,Bigender,Poland,Analyst Programmer,Accounting,199728.39,6/3/2012,1/28/2005,630,Inactive,1.6,Remote,Part-time,630,630
631,Mayor,Brehaut,mbrehauthi@nymag.com,944-285-8985,33 Carberry Terrace,Calauag,,4318,Philippines,9/28/1974,Male,Indonesia,Research Nurse,Engineering,176470.23,6/4/2001,11/5/2007,631,Active,4.0,Branch Office,Full-time,631,631
632,Corissa,Eckart,ceckarthj@skype.com,731-825-9591,25019 Elmside Court,Tabuc Pontevedra,,5815,Philippines,1/24/1960,Female,Japan,Budget/Accounting Analyst III,Marketing,58880.9,12/3/2001,6/24/2003,632,Inactive,1.0,Headquarters,Part-time,632,632
633,Scarlet,Daugherty,sdaughertyhk@msn.com,562-884-2532,6 Artisan Hill,Sopo,,,Indonesia,6/17/1959,Female,China,Data Coordinator,Support,96588.69,1/8/2005,12/8/2007,633,Active,2.4,Branch Office,Full-time,633,633
634,Susie,Kendal,skendalhl@netvibes.com,846-163-6313,76402 Sauthoff Park,Dongshe,,,China,11/6/1965,Female,Thailand,Project Manager,Product Management,60210.77,12/30/2018,12/25/2011,634,Inactive,4.7,Headquarters,Full-time,634,634
635,Raynor,Waterfield,rwaterfieldhm@mayoclinic.com,893-169-6506,5 Northview Lane,Barobo,,8309,Philippines,4/8/1977,Male,Oman,Quality Control Specialist,Accounting,185857.48,7/22/2020,1/20/2013,635,On Leave,1.6,Headquarters,Full-time,635,635
636,Drusy,Schild,dschildhn@vkontakte.ru,603-564-3943,1439 Dennis Lane,Kacangan Lor,,,Indonesia,9/14/1980,Female,Colombia,Cost Accountant,Training,96051.39,10/5/2012,8/18/2010,636,Active,3.1,Remote,Contract,636,636
637,Cicely,O'Halloran,cohalloranho@youtube.com,296-964-0516,66159 Namekagon Plaza,Ketitang Wetan,,,Indonesia,2/13/2002,Female,Portugal,Operator,Marketing,161450.1,4/21/2000,4/8/2018,637,Inactive,2.2,Remote,Part-time,637,637
638,Codee,Boyington,cboyingtonhp@nytimes.com,898-780-4988,12 Artisan Street,Cimadang,,,Indonesia,10/23/2002,Female,Philippines,Systems Administrator I,Engineering,25930.45,8/7/2016,9/21/2018,638,On Leave,2.5,Remote,Contract,638,638
639,Norman,Crosby,ncrosbyhq@slashdot.org,583-437-6057,51 Katie Crossing,Dumlan,,8119,Philippines,12/27/1959,Male,China,Automation Specialist I,Engineering,183949.73,6/15/2001,5/9/2017,639,Inactive,4.8,Remote,Full-time,639,639
640,Granny,Zamorano,gzamoranohr@slate.com,304-147-3587,48 Ruskin Road,Sivers’k,,,Ukraine,4/3/1976,Male,Poland,Research Associate,Legal,190713.63,10/20/2014,10/13/2019,640,On Leave,2.7,Headquarters,Full-time,640,640
641,Ethelbert,Dilger,edilgerhs@independent.co.uk,876-379-5216,3 Hallows Way,Shaffa,,,Nigeria,9/5/1959,Non-binary,China,Biostatistician III,Legal,62898.14,8/7/2011,8/13/2013,641,Active,2.4,Headquarters,Full-time,641,641
642,Silas,Tunney,stunneyht@uol.com.br,167-629-1540,414 Forest Alley,Zagoryanskiy,,141143,Russia,7/11/2001,Genderqueer,Slovenia,Staff Accountant II,Marketing,173137.13,4/25/2021,3/21/2004,642,Active,2.0,Remote,Contract,642,642
643,Humphrey,Boutwell,hboutwellhu@sciencedaily.com,794-475-2012,29 Delaware Point,Valparaíso,,16880-000,Brazil,12/10/1987,Male,Australia,Environmental Specialist,Legal,61948.46,4/25/2009,9/6/2005,643,Active,1.4,Branch Office,Full-time,643,643
644,Morna,Mingo,mmingohv@house.gov,976-702-4542,7197 Kensington Crossing,Bautista,,2424,Philippines,4/16/1982,Female,Portugal,Analyst Programmer,Marketing,53159.11,5/31/2002,1/14/2011,644,Inactive,1.3,Headquarters,Contract,644,644
645,Wakefield,Vequaud,wvequaudhw@netvibes.com,605-788-3373,88126 Farwell Park,Qifang,,,China,5/14/1960,Male,Indonesia,Environmental Tech,Sales,91754.86,3/27/2003,4/19/2019,645,Inactive,2.8,Headquarters,Full-time,645,645
646,Guglielma,Presnall,gpresnallhx@de.vu,468-368-6909,428 Haas Trail,An Nāşirah,,,Syria,4/25/1978,Female,Afghanistan,Assistant Professor,Sales,173783.47,7/31/2017,7/26/2005,646,Inactive,3.2,Headquarters,Full-time,646,646
647,Belia,Gorthy,bgorthyhy@plala.or.jp,426-975-8434,166 Warbler Place,Duncans,,,Jamaica,6/30/2000,Female,Philippines,Senior Financial Analyst,Accounting,167642.26,10/9/2013,5/22/2002,647,On Leave,3.8,Headquarters,Part-time,647,647
648,Friederike,Dorning,fdorninghz@microsoft.com,568-270-8078,10 Autumn Leaf Terrace,Antrukan,,,Indonesia,8/3/1996,Female,Finland,Executive Secretary,Sales,43774.94,12/12/2006,4/27/2011,648,Inactive,2.7,Remote,Full-time,648,648
649,Clemmie,Giercke,cgierckei0@omniture.com,242-329-1093,64375 Lerdahl Street,Brunssum,Provincie Limburg,6444,Netherlands,6/14/1965,Male,Georgia,Actuary,Engineering,72803.82,5/23/2009,10/18/2004,649,On Leave,3.5,Headquarters,Full-time,649,649
650,Kaylil,Ciccerale,kcicceralei1@hexun.com,720-308-6685,226 Larry Terrace,Quebracho,,,Uruguay,11/6/1958,Female,Indonesia,Clinical Specialist,Accounting,177716.76,10/20/2018,3/24/2003,650,Active,5.0,Branch Office,Full-time,650,650
651,Maggee,Corrao,mcorraoi2@storify.com,407-325-8052,4996 Melvin Street,Vynohradivka,,,Ukraine,6/15/1962,Female,China,Junior Executive,Research and Development,45630.52,7/25/2016,4/23/2013,651,On Leave,2.0,Remote,Contract,651,651
652,Matthus,Duffield,mduffieldi3@usatoday.com,730-559-5652,2333 Buhler Hill,Qiansuo,,,China,5/30/1981,Male,China,Engineer I,Services,115562.02,2/23/2008,6/13/2017,652,Active,2.9,Headquarters,Full-time,652,652
653,Pietrek,Male,pmalei4@blinklist.com,587-823-4284,9396 Judy Point,Beroroha,,,Madagascar,12/6/1983,Male,Macedonia,Programmer III,Accounting,102341.92,6/29/2014,12/15/2014,653,Inactive,4.7,Branch Office,Full-time,653,653
654,Korrie,Walduck,kwalducki5@bbc.co.uk,772-396-9111,6795 Dayton Hill,Asunción,,,Paraguay,9/3/1972,Female,China,Geological Engineer,Human Resources,36946.48,8/8/2000,3/6/2001,654,Inactive,2.0,Remote,Contract,654,654
655,Lamont,Arnot,larnoti6@jugem.jp,133-539-1207,14834 Kipling Park,Kafr Baţnā,,,Syria,2/8/1984,Male,Myanmar,Developer III,Accounting,67618.39,8/22/2000,7/24/2003,655,Active,2.0,Remote,Part-time,655,655
656,Sybyl,Hugues,shuguesi7@dmoz.org,305-628-1030,34 Sage Park,Boji,,,China,9/11/1996,Female,Syria,Legal Assistant,Business Development,145384.53,7/25/2003,5/27/2017,656,Active,4.3,Branch Office,Part-time,656,656
657,Jeddy,Crucetti,jcrucettii8@sciencedirect.com,623-648-1045,47245 Nevada Terrace,Gimcheon,,,South Korea,12/17/2001,Male,China,Staff Accountant II,Support,162772.16,2/8/2010,5/2/2015,657,On Leave,4.1,Headquarters,Contract,657,657
658,Langston,Antliff,lantliffi9@hp.com,281-875-5326,5 Shopko Drive,Florentino Ameghino,,9113,Argentina,5/12/1964,Male,France,Registered Nurse,Marketing,95033.36,6/30/2003,5/9/2020,658,Active,3.3,Headquarters,Full-time,658,658
659,Ulric,Bainbridge,ubainbridgeia@whitehouse.gov,680-925-3625,821 Village Green Lane,Stockholm,Stockholm,113 39,Sweden,2/5/1986,Male,Indonesia,Quality Control Specialist,Marketing,118256.7,8/18/2020,10/2/2021,659,Inactive,1.5,Branch Office,Contract,659,659
660,Baillie,Jozwik,bjozwikib@g.co,395-953-2395,58202 Clemons Road,Kedungkrajan,,,Indonesia,2/25/1966,Male,China,Occupational Therapist,Research and Development,121262.88,4/9/2013,4/2/2018,660,Inactive,2.8,Branch Office,Contract,660,660
661,Larisa,Dorgan,ldorganic@addthis.com,285-101-0629,64 Bobwhite Lane,Kaustinen,,69601,Finland,9/7/1981,Female,Philippines,Senior Financial Analyst,Accounting,149169.05,4/15/2000,10/3/2002,661,Active,3.1,Branch Office,Contract,661,661
662,Timothy,Newbigging,tnewbiggingid@twitter.com,913-254-0431,99838 Scott Terrace,Kansas City,Kansas,66160,United States,7/14/2002,Male,China,Civil Engineer,Research and Development,108292.49,11/19/2007,2/17/2017,662,On Leave,2.3,Branch Office,Contract,662,662
663,Gibby,Pietrusiak,gpietrusiakie@japanpost.jp,485-869-7147,3 Hallows Parkway,Sinazongwe,,,Zambia,1/9/1992,Male,China,Pharmacist,Engineering,34274.56,4/11/2001,6/26/2002,663,Active,3.4,Remote,Full-time,663,663
664,Ossie,Anthonsen,oanthonsenif@rambler.ru,223-422-3630,14 Straubel Junction,Xinyi,,,China,2/22/1958,Male,Philippines,VP Quality Control,Research and Development,170462.73,4/1/2020,9/5/2009,664,On Leave,3.8,Headquarters,Part-time,664,664
665,Lorette,Balhatchet,lbalhatchetig@state.tx.us,803-800-2254,02147 Express Road,President Roxas,,9405,Philippines,7/16/1979,Female,Dominican Republic,Account Executive,Support,66140.92,11/16/2008,6/26/2003,665,Active,4.6,Branch Office,Contract,665,665
666,Faulkner,Kersting,fkerstingih@ftc.gov,424-144-4164,99 Forest Run Crossing,Saint-Quentin-en-Yvelines,Île-de-France,78181 CEDEX,France,7/10/1971,Male,Indonesia,Software Test Engineer IV,Training,99670.42,4/14/2015,8/18/2015,666,On Leave,2.9,Headquarters,Part-time,666,666
667,Elton,Duffet,eduffetii@tmall.com,962-626-8661,75 Briar Crest Way,Gandara,Porto,4785-192,Portugal,9/8/1965,Male,Serbia,Payment Adjustment Coordinator,Sales,23137.04,1/13/2002,7/19/2000,667,Active,4.8,Remote,Part-time,667,667
668,Nicky,Witling,nwitlingij@homestead.com,158-168-3194,81308 Surrey Place,Guanshan,,,China,10/28/1982,Female,Palestinian Territory,Geological Engineer,Support,44871.62,3/16/2001,4/19/2005,668,Active,4.2,Remote,Part-time,668,668
669,Kane,Baynard,kbaynardik@chicagotribune.com,530-680-4077,1 Golf Park,Neglasari,,,Indonesia,5/15/1987,Male,Brazil,Civil Engineer,Accounting,20686.22,9/30/2005,6/18/2000,669,Active,2.0,Remote,Part-time,669,669
670,Iggy,Ferryman,iferrymanil@noaa.gov,544-454-6652,94 Elmside Point,Mojo,,,Ethiopia,9/29/1964,Male,Pakistan,Director of Sales,Product Management,118530.55,3/6/2012,5/7/2015,670,On Leave,2.3,Headquarters,Contract,670,670
671,Garry,Hirschmann,ghirschmannim@psu.edu,613-150-0840,14 Burrows Road,Chadan,,668110,Russia,5/4/1976,Male,Bulgaria,Human Resources Assistant I,Research and Development,99275.11,10/6/2020,4/1/2012,671,On Leave,1.4,Branch Office,Part-time,671,671
672,Daron,Baumann,dbaumannin@xinhuanet.com,918-436-0181,4 Susan Hill,Zwolle,Provincie Overijssel,8039,Netherlands,2/15/1974,Female,Bermuda,VP Accounting,Legal,79088.2,9/10/2016,3/2/2010,672,Inactive,2.1,Branch Office,Part-time,672,672
673,Chevy,Mathevet,cmathevetio@tripod.com,954-914-2226,5 Garrison Point,Langley,England,SG4,United Kingdom,6/27/1969,Male,Philippines,Paralegal,Services,129540.9,3/5/2012,10/28/2007,673,Inactive,4.9,Branch Office,Part-time,673,673
674,Rosene,Teanby,rteanbyip@foxnews.com,112-793-1990,503 Little Fleur Way,Mekarsari,,,Indonesia,6/17/1952,Female,China,Research Nurse,Human Resources,46587.19,6/20/2010,7/27/2009,674,Active,4.6,Branch Office,Full-time,674,674
675,Hillie,Lindsay,hlindsayiq@sfgate.com,110-826-5618,7 Nancy Trail,Staryy Urukh,,361366,Russia,4/17/1971,Male,Russia,Dental Hygienist,Support,83793.35,12/3/2001,9/15/2017,675,Inactive,1.9,Branch Office,Contract,675,675
676,Clemens,Brum,cbrumir@mac.com,364-769-1129,49421 Helena Junction,Kawayan,,6545,Philippines,12/19/1979,Male,Russia,General Manager,Engineering,196834.28,12/11/2005,9/1/2006,676,Active,3.1,Branch Office,Part-time,676,676
677,Jillane,Reddihough,jreddihoughis@dedecms.com,290-589-5469,68691 Glacier Hill Point,Hankha,,17130,Thailand,12/3/1963,Female,Nigeria,GIS Technical Architect,Marketing,51767.45,9/12/2011,4/12/2006,677,Inactive,2.5,Branch Office,Full-time,677,677
678,Adrianna,Ambrogini,aambroginiit@rakuten.co.jp,222-449-2886,4 Derek Pass,Macapo,,,Venezuela,11/27/1978,Female,Macedonia,Junior Executive,Product Management,108258.65,5/19/2020,12/7/2015,678,On Leave,1.9,Branch Office,Contract,678,678
679,Edyth,Buckmaster,ebuckmasteriu@wisc.edu,795-746-6680,76 Hauk Park,Le Mans,Pays de la Loire,72091 CEDEX 9,France,8/30/1992,Female,Ukraine,Staff Accountant II,Legal,147362.16,1/20/2006,6/26/2000,679,Active,3.2,Branch Office,Part-time,679,679
680,Marilin,Muspratt,mmusprattiv@mit.edu,341-926-9289,79506 Brentwood Road,Tuopu Luke,,,China,3/18/1983,Agender,Ukraine,Biostatistician I,Accounting,53493.6,9/5/2020,6/17/2004,680,Inactive,3.4,Headquarters,Part-time,680,680
681,Codie,Averay,caverayiw@cisco.com,357-303-4080,8882 Rigney Street,Kamphaeng Phet,,44190,Thailand,9/25/2003,Female,Moldova,Operator,Legal,73136.44,11/16/2016,9/29/2004,681,On Leave,2.2,Remote,Full-time,681,681
682,Jasun,Dod,jdodix@guardian.co.uk,992-939-0198,96 Towne Circle,Kvitok,,665081,Russia,1/25/1978,Agender,Portugal,Desktop Support Technician,Support,196334.83,4/10/2008,5/12/2001,682,Inactive,1.5,Remote,Contract,682,682
683,Ogden,McLenahan,omclenahaniy@pen.io,303-398-2462,13 Charing Cross Place,Denver,Colorado,80243,United States,5/30/2003,Male,France,Internal Auditor,Sales,139670.93,5/10/2006,1/17/2009,683,On Leave,4.8,Remote,Full-time,683,683
684,Seth,Chawner,schawneriz@arstechnica.com,158-857-9961,29 Anniversary Avenue,Novopokrovskaya,,353029,Russia,1/15/1997,Male,China,Analyst Programmer,Research and Development,102365.98,4/12/2020,10/31/2009,684,Inactive,4.0,Headquarters,Contract,684,684
685,Kyrstin,Mark,kmarkj0@odnoklassniki.ru,127-864-0295,758 Washington Court,Biaokou,,,China,8/23/1972,Female,Bolivia,Chief Design Engineer,Legal,55704.36,6/8/2014,5/9/2009,685,Inactive,3.1,Headquarters,Contract,685,685
686,Trudie,Fromant,tfromantj1@noaa.gov,134-776-7854,0814 Summit Point,Genova,Liguria,16124,Italy,4/15/1984,Female,China,Software Engineer I,Marketing,89376.7,12/19/2000,4/2/2011,686,Inactive,1.7,Branch Office,Full-time,686,686
687,Tommie,Blain,tblainj2@mozilla.org,724-372-4742,273 Warrior Way,Huangjinjing,,,China,8/6/1967,Female,Portugal,Office Assistant III,Engineering,31228.01,3/24/2008,7/29/2014,687,On Leave,1.1,Branch Office,Contract,687,687
688,Sander,Rash,srashj3@linkedin.com,423-942-7855,07 Eliot Point,Bella Vista,,9400,Argentina,10/7/1980,Polygender,Japan,Statistician I,Business Development,121566.55,5/4/2021,3/19/2008,688,Active,1.8,Branch Office,Contract,688,688
689,Lars,Wride,lwridej4@bloglines.com,635-274-0335,8110 Colorado Street,Paris 12,Île-de-France,75587 CEDEX 12,France,12/23/1987,Male,Portugal,Administrative Assistant I,Training,150248.99,3/19/2019,1/31/2000,689,Inactive,2.3,Remote,Full-time,689,689
690,Tammara,Nias,tniasj5@sourceforge.net,743-616-6356,13450 Atwood Terrace,Nirgua,,,Venezuela,3/1/1991,Female,Brazil,Software Engineer IV,Engineering,62288.8,4/20/2016,9/17/2003,690,Inactive,3.2,Branch Office,Part-time,690,690
691,Richie,Hurn,rhurnj6@un.org,501-589-9830,5 Thompson Plaza,Lleida,Cataluna,25005,Spain,10/1/1962,Male,Indonesia,Automation Specialist II,Engineering,35114.43,8/5/2000,6/15/2005,691,Active,4.8,Headquarters,Full-time,691,691
692,Andrew,Fosse,afossej7@java.com,127-880-5401,365 Portage Place,Tongda,,,China,12/22/1977,Male,Ireland,Editor,Support,97833.02,4/15/2003,6/19/2020,692,Active,2.5,Branch Office,Full-time,692,692
693,Milton,Danat,mdanatj8@vimeo.com,931-872-0142,9 Ludington Plaza,Rio Negro,,83880-000,Brazil,8/29/1969,Male,Croatia,Programmer Analyst IV,Services,158077.23,3/7/2019,12/1/2020,693,Active,2.4,Headquarters,Part-time,693,693
694,Husein,McKie,hmckiej9@biblegateway.com,526-289-9913,249 Basil Crossing,Baghdad,,,Iraq,10/21/1989,Male,China,Librarian,Human Resources,69775.32,10/20/2005,2/27/2008,694,On Leave,3.9,Headquarters,Full-time,694,694
695,Keefe,Bitterton,kbittertonja@craigslist.org,586-248-1804,66 Summit Pass,Leninsk,,404622,Russia,2/7/2002,Male,Thailand,Executive Secretary,Training,192264.68,6/23/2000,8/3/2009,695,Inactive,1.1,Remote,Contract,695,695
696,Carmelita,Wakeford,cwakefordjb@hatena.ne.jp,928-401-2497,964 Boyd Way,Cacocum,,,Cuba,12/5/1980,Female,Mongolia,Analog Circuit Design manager,Human Resources,41918.24,1/20/2013,8/29/2020,696,Inactive,3.5,Remote,Contract,696,696
697,Helenka,Tipper,htipperjc@slashdot.org,345-171-3099,867 Schurz Park,Pandanwangi,,,Indonesia,11/9/1984,Female,Russia,Systems Administrator IV,Engineering,181545.21,1/25/2004,6/18/2009,697,Active,4.2,Remote,Contract,697,697
698,Kendre,Cockle,kcocklejd@tmall.com,433-654-7548,35 Gerald Point,Dugulubgey,,361538,Russia,8/5/1998,Female,Poland,Actuary,Marketing,57326.92,5/16/2012,2/17/2001,698,Inactive,4.6,Remote,Part-time,698,698
699,Bettye,McKeevers,bmckeeversje@foxnews.com,326-223-2830,04360 Hoard Avenue,Longford,,N39,Ireland,10/4/1961,Agender,China,Director of Sales,Human Resources,58596.1,1/2/2004,7/24/2020,699,Active,1.1,Remote,Full-time,699,699
700,Laurette,Leopard,lleopardjf@examiner.com,653-524-0141,7 Rieder Terrace,Kimry,,171508,Russia,11/4/1987,Female,Indonesia,Account Coordinator,Legal,49620.21,2/14/2002,4/26/2006,700,On Leave,2.5,Branch Office,Full-time,700,700
701,Aron,Kmietsch,akmietschjg@psu.edu,269-528-9958,82 Holy Cross Court,Tengah,,,Indonesia,12/7/1955,Male,Laos,Chief Design Engineer,Accounting,94568.08,1/20/2009,1/28/2014,701,Active,3.3,Remote,Contract,701,701
702,Franciskus,Gerring,fgerringjh@flavors.me,801-219-9936,16 Gina Pass,Balaklava,,,Ukraine,4/9/1982,Male,Indonesia,Office Assistant II,Sales,30409.97,7/20/2022,5/21/2010,702,Active,1.4,Remote,Contract,702,702
703,Ailsun,Fitchew,afitchewji@bloomberg.com,323-677-7744,06 Veith Junction,Baisha,,,China,9/1/1953,Female,China,Senior Sales Associate,Marketing,86637.18,11/7/2017,4/14/2021,703,Active,1.8,Branch Office,Part-time,703,703
704,Gracie,Croll,gcrolljj@51.la,677-584-2611,048 Vernon Center,Nouna,,,Burkina Faso,11/7/1973,Female,Japan,Executive Secretary,Human Resources,172783.88,5/31/2004,6/22/2006,704,On Leave,2.9,Headquarters,Part-time,704,704
